id;lat;lon;brand_name;brand_id;name;city;address;zip;phone;worktime;services;payments;foursquare_id;wikimapia_id;status;error
14133;50.884754;13.955087;Esso;88;Bad Gottleuba-Berggießhübel;Bad Gottleuba-Berggießhüb;Oberer Ladenberg 4 b;1819;35023519192;0:00 - 24:00;;;;;OK;
14143;48.716679;13.531457;Бензиностанция;20;BFT Station;Röhrnbach;Außernbrünst 22;94133;8582961451;0:00 - 24:00;;;;;OK;
14167;50.987396;13.111977;Esso;88;Station;Hainichen;Ahornstr. 5;9661;3720755305;0:00 - 24:00;;;;;OK;
14276;50.841675;12.935251;eni;83;Chemnitz-Sonnenberg;Chemnitz;Dresdner Str. 84;9130;371404501;0:00 - 24:00;;;;;OK;
14333;50.81002;12.965101;Total;97;Chemnitz-Adelsberg;Chemnitz;Zschopauer Str. 319;9127;3717253452;0:00 - 24:00;;;;;OK;
14413;48.833241;12.149573;Бензиностанция;20;FREIE Station;Schierling;Eggmühler Str. 43;84069;9451941213;;;;;;OK;
14437;50.97731;12.981252;Total;97;Mittweida;Mittweida;Chemnitzer Str. 28 F;9648;372792955;05.00.00 - 20.00.00;;;;;OK;
14459;49.537865;12.155844;Aral;84;Karl-Heinz Kraus;Wernberg-Köblitz;Nürnbergerstraße 35;92533;96042272;06.30.00 - 21.00.00;;;;;OK;
14465;51.049133;13.793127;Total;97;Dresden-Striesen Ost;Dresden;Hüblerstr. 36;1309;3513100672;06.00.00 - 20.00.00;;;;;OK;
14506;49.002953;12.123168;Avia;85;Armin Mayer;Regensburg;Landshuter Straße 110;93053;94171160;0:00 - 24:00;;;;;OK;
14532;50.074238;12.098674;Shell;94;Thiersheim, Wampenerstr. 1;Thiersheim;Wampenerstr. 1;95707;+49 9235 98100;0:00 - 24:00;;;;;OK;
14569;48.890675;12.5773;eni;83;Straubing;Straubing;Chamer Str. 48;94315;942112367;06.00.00 - 22.00.00;;;;;OK;
14581;48.972019;13.137607;eni;83;Regen;Regen;Zwieseler Str. 44;94209;99211852;05.30.00 - 23.30.00;;;;;OK;
14592;48.91396;13.088884;Avia;85;Tankstelle;Bischofsmais;Regener Straße 2;94253;09920/383;Mo. - Fr. 06:00 - 20:00, Sa. 07:00 - 20:00, So. 08:30 - 20:00, 24h Tankautomat;;;;;OK;
14604;51.054638;14.400294;Esso;88;Sohland an der Spree;Wehrsdorf;Oppacher Str. 47;2689;3593630073;06.00.00 - 19.00.00;;;;;OK;
14622;49.654476;12.142779;Esso;88;Weiden;Weiden;Regensburger Str. 91;92637;9614161980;0:00 - 24:00;;;;;OK;
14665;49.717644;12.157901;Jet;91;Gwendolyn Huebner;Altenstadt;Hauptstraße 1;92665;09602-639849;0:00 - 24:00;;;;;OK;
14698;48.689358;13.212963;Aral;84;Diermeier Top Tank Gmbh&cie. Kg;Eging am See;Rannetsreit 4;94535;854491141;0:00 - 24:00;;;;;OK;
14732;51.037048;13.2966;Shell;94;Autohof Nossen;Nossen;Augustusberg 72;1683;+49 35242 67238;0:00 - 24:00;;;;;OK;
14845;48.909698;12.69043;eni;83;Bogen;Bogen;Bahnhofstr. 8;94327;94221864;0:00 - 24:00;;;;;OK;
14851;49.533005;12.135991;Shell;94;Wernberg, Keplerstraße;Wernberg;Keplerstr. 1;92533;+49 9604 914780;0:00 - 24:00;;;;;OK;
15094;49.208256;12.667495;Jet;91;Philipp Steinhauser;Cham;Werner-Von-Siemens- Straße 4;93413;09971-862691;05:00-24:00;;;4c121b53a9c220a16b52539d;;OK;
15103;50.573986;12.373251;eni;83;Lengenfeld;Lengenfeld;Zwickauer Str. 16;8485;3760637867;05.00.00 - 21.00.00;;;;;OK;
15184;50.751549;12.618794;eni;83;Lichtenstein;Lichtenstein;Äußere Zwickauer Str. 16;9350;372042134;06.00.00 - 20.00.00;;;;;OK;
15232;49.039928;12.095412;eni;83;Regensburg-Steinweg;Regensburg;Lappersdorfer Str. 110;93059;94182903;0:00 - 24:00;;;;;OK;
15241;48.999859;12.111154;eni;83;Regensburg-Kasernenviertel;Regensburg;Unterislinger Weg 13;93053;94172181;06.00.00 - 22.00.00;;;;;OK;
15298;48.859379;13.398238;eni;83;Grafenau;Grafenau;Rosenauer Str.;94481;85523488;06.00.00 - 22.00.00;;;;;OK;
15299;49.077744;12.883063;eni;83;Viechtach;Viechtach;Schmidstr. 2;94234;9942904212;06.00.00 - 22.00.00;;;;;OK;
15305;48.883282;12.587563;eni;83;Straubing;Straubing;Heerstr. 106;94315;942121144;05.30.00 - 22.00.00;;;;;OK;
15306;48.570309;13.427377;eni;83;Passau-Haidenhof Nord;Passau;Spitalhofstr. 84;94032;85170166;06.00.00 - 22.00.00;;;;;OK;
15311;48.627125;13.18974;eni;83;Vilshofen;Vilshofen;Ortenburger Str. 40;94474;85418595;06.00.00 - 22.00.00;;;;0;OK;
15487;48.985916;12.980934;Aral;84;Max Ellmann;Ruhmannsfelden;Viechtacher Straße 4;94239;99291041;06.00.00 - 20.00.00;;;;;OK;
15586;50.796497;13.22845;OIL!;229;Eppendorf;Eppendorf;Borstendorfer Straße 14;9575;4937293303;07:00 - 16:00;;;;;OK;
15628;49.028961;12.121657;Jet;91;Dieter Meinrad Sawatzky;Regensburg;Donaustaufer Straße 128;93059;0941 400498;0:00 - 24:00;;;50558f52e4b0d505c35051ac;;OK;
15728;50.791039;12.697234;HEM;90;Station;Oberlungwitz;Goldbachstr. 19c;9353;03723/ 6289704;05:00 - 22:00;;;;;OK;
15847;50.893559;12.94537;Aral;84;Bat Auerswalder Blick Südauerswalde Süd Gmbh&co. Kg;Oberlichtenau;A4;9244;3720883523;0:00 - 24:00;;;;;OK;
15877;49.028118;12.094584;HEM;90;Station;Regensburg;Frankenstr. 11;93059;0941 / 8500746;0:00 - 24:00;;;;;OK;
15914;51.039577;13.656966;Total;97;Dresden-Gorbitz Süd;Dresden;Kesselsdorfer Str. 214;1169;3514126824;06.00.00 - 22.00.00;;;;;OK;
15918;50.649872;13.156383;Total;97;Marienberg;Marienberg;Äuß. Wolkensteiner Straße 3;9496;373522485;05.00.00 - 21.00.00;;;;;OK;
15982;50.533169;12.403453;Бензиностанция;20;ELAN Station;Rodewisch;Lengenfelder Str. 4 a;8228;374432200;;;;;;OK;
15983;50.708546;12.735521;Бензиностанция;20;ELF Station;Oelsnitz/Erzgeb.;Oberwürschnitzer Str. 8 - 10;9376;3729693472;;;;;;OK;
15984;50.695091;12.479182;Total;97;Zwickau;Zwickau;Innere Zwickauer Straße 29;8062;375787047;05.00.00 - 21.00.00;;;;;OK;
15985;50.832787;12.873344;Total;97;Chemnitz-Altendorf;Chemnitz;Limbacher Str. 218;9116;371364046;06.00.00 - 21.00.00;;;;;OK;
15986;50.838867;12.903624;Total;97;Station;Chemnitz;Limbacher Str. 58;9113;3713363873;;;;;;OK;
15987;50.807961;12.38817;Бензиностанция;20;FREIE Station;Crimmitschau;Werdauer Str. 35;8451;37626093;0:00 - 24:00;;;;;OK;
15988;50.544243;12.299104;Total;97;Treuen;Treuen;Innere Herlasgrüner Str. 17;8233;374682639;06.00.00 - 21.00.00;;;;;OK;
16000;50.656631;12.184589;Бензиностанция;20;ELAN Station;Greiz;Zeulenrodaer Str. 31;7973;36612591;0:00 - 24:00;;;;;OK;
16010;51.032291;13.711079;Total;97;Dresden-Plauen;Dresden;Würzburger Str. 26;1187;3514717777;06.00.00 - 21.30.00;;;;;OK;
16011;51.058052;13.824645;Total;97;Dresden-Loschwitz;Dresden;Grundstr. 99;1326;3512683294;05.00.00 - 22.00.00;;;;;OK;
16122;49.501099;12.183154;Total;97;Station;Pfreimd;Wernberger Str. 34;92536;960691277;;;;;;OK;
16285;48.92429;12.207975;Бензиностанция;20;TOP 1 Station;Alteglofsheim;Regensburger Str. 16;93087;9453999666;;;;;;OK;
16347;49.36628;12.701797;Avia;85;Station;Waldmünchen;Am Lerchenfeld 22;93449;9972678;;;;;;OK;
16432;48.590069;13.092727;Avia;85;Tankstelle;Aldersbach;Ritter-Tuschl-Straße 39;94501;08543/916298;Mo. - Fr. 06:00 - 20:30, Sa. 06:00 - 20:30, So. 06:00 - 20:30;;;;;OK;
16435;49.447838;12.175672;Бензиностанция;20;TEAM Station;Nabburg;Regensburger Str. 41;92507;9433201045;;;;;;OK;
16453;50.957256;13.916652;HEM;90;Station;Pirna;Dresdner Str. 49;1796;03501 / 585901;05:30 - 22:30;;;;;OK;
16501;50.9981;12.407759;Shell;94;Oberloedla/, Loedlaer Chauss;Oberlödla/ Altenburg;Loedlaer Chaussee 4;4617;+49 3447 82070;05:00 - 22:00;;;;;OK;
16502;50.772163;12.622837;Shell;94;St.egigien, Platanenstr. 2;St. Egigien;Platanenstr. 2;9356;+49 37204 83320;0:00 - 24:00;;;;;OK;
16505;48.785221;12.529287;Бензиностанция;20;AHR Station;Leiblfing;Am Gewerbepark 1;94339;9427959907;;;;;;OK;
16507;50.657841;12.969007;Shell;94;Ehrenfriedersdorf, Chemnitzstr. 79;Ehrenfriedersdorf;Chemnitzstr. 79;9427;+49 37341 2056;05:00 - 21:00;;;;;OK;
16811;48.558556;13.420233;Aral;84;Vewag Verwaltungsgesellschaft Mbh;Passau;Neuburger Straße 141;94036;85153174;06.30.00 - 21.00.00;;;;;OK;
16934;48.976299;12.68017;Avia;85;Tankstelle;Mitterfels;Bayerwaldstraße 3;94360;09961/910226;Mo. - Fr. 06:00 - 20:00, Sa. 07:00 - 20:00, So. 07:30 - 19:00;;;;;OK;
16950;50.650639;13.365611;Shell;94;Olbernhau, Gruenthaler Str.1;Olbernhau;Grünthaler Str. 109;9526;+49 37360 72378;05:00 - 21:00;;;;;OK;
16953;50.993286;13.80556;Бензиностанция;20;DYNAMO DRESDEN Station;Dresden;Dohnaer Str. 280;1257;3512882328;;;;;;OK;
17004;49.119122;12.12603;OMV;92;Regenstauf, Regensburger Str. 30;Regenstauf;Regensburger Str. 30;93128;94021369;0:00 - 24:00;;;;;OK;
17022;48.88311;12.57426;OMV;92;Straubing, Stadtgraben 104;Straubing;Stadtgraben 51;94315;94211380;Mo-So 06:00-23:00;;;;;OK;
17026;49.680012;12.1529;OMV;92;Weiden, Christian-Seltmann-Str. 36;Weiden;Christian-Seltmann-Str. 36;92637;96122329;0:00 - 24:00;;;;;OK;
17045;49.013142;12.14015;OMV;92;Regensburg, Straubinger Str. 73;Regensburg;Straubinger Str. 73;93055;9417994512;Mo- Fr 06:00-22:00, Sa 7:00 - 22:00 So 7:00 - 22:00;;;;;OK;
17063;48.867222;12.57413;OMV;92;Straubing, Landshuter Str. 101;Straubing;Landshuter Str. 101;94315;9421530190;Mo-Sa 06:00-22:00, So 07:00-22:00;;;;;OK;
17064;49.202061;12.27998;OMV;92;Nittenau, Brucker Str. 16;Nittenau;Brucker Str. 16;93149;9436903231;0:00 - 24:00;;;;;OK;
17072;49.322639;12.12156;OMV;92;Schwandorf, Wackersdorfer Str. 52;Schwandorf;Wackersdorfer Str. 52;92421;94312521;0:00 - 24:00;;;;;OK;
17111;48.563038;13.428779;eni;83;Passau-Haidenhof Nord;Passau;Neuburger Str. 104;94036;85158991;06.00.00 - 23.59.00;;;;;OK;
17174;49.009857;12.09401;HEM;90;Station;Regensburg;Friedenstr. 12a;93053;0941 - 7059830;0:00 - 24:00;;;4e020295d22db37fb029e087;;OK;
17192;50.716354;12.782958;Jet;91;Thomas Ulbricht;Stollberg;Zu den Teichen 2;9366;037296-83994;06:00-22:00;;;4df378de22718759f81fd06d;0;OK;
17286;49.037708;12.104635;Avia;85;Tankstelle;Regensburg;Nordgaustraße 36;93059;0941/4092880;Mo. - Fr. 05:30 - 22:00, Sa. 07:00 - 22:00, So. 07:00 - 22:00;;;;;OK;
17405;50.69857;12.846813;Avia;85;Tankstelle;Thalheim;Hauptstraße 43C;9380;03721 / 2687365;Mo. - Fr. 06:00 - 20:00, Sa. 07:30 - 18:00, So. 08:00 - 18:00;;;;;OK;
17407;50.724293;12.709495;Avia;85;Tankstelle;Oelsnitz;Dr.-Otto-Nuschke-Straße 12a;9376;037298/14898;Mo. - Fr. 06:00 - 20:00, Sa. 08:00 - 18:00, So. 08:00 - 18:00, 24h Tankautomat;;;;;OK;
17436;50.842178;12.44537;Shell;94;Meerane Äussere Crimmitschauer Str;Meerane;Äußere Crimmitschauer Str. 125;8393;+49 3764 4610;05:00 - 22:00;;;;;OK;
17467;49.346069;12.373819;Total;97;Neunburg vorm Wald;Neunburg vorm Wald;Amberger Straße 37;92431;96723493;05.30.00 - 23.00.00;;;;;OK;
17506;51.036381;14.54408;Бензиностанция;20;GO Station;Neusalza-Spremberg;Zittauer Str. 58;2742;3587235438;;;;;;OK;
17507;50.983925;13.034321;Бензиностанция;20;SPRINT Station;Seifersbach;Rossauer Str. 44 a;9661;3727640427;;;;;;OK;
17538;50.812813;12.841511;Shell;94;Chemnitz, Jagdschänkenstr. 17;Chemnitz;Jagdschänkenstr. 17;9117;+49 371 8577946;05:00 - 21:30;;;;;OK;
17612;48.782681;12.8805;Total;97;Plattling;Plattling;Deggendorfer Str. 61 a;94447;99314362;06.00.00 - 22.00.00;;;;;OK;
17613;50.898766;13.695913;Бензиностанция;20;EPT Station;Reinholdshain;Industriering 4;1744;3504690090;0:00 - 24:00;;;;;OK;
17701;50.562733;12.733565;Бензиностанция;20;Morgenstern;Lauter;Sachsenstr. 16;8315;493771256515;0:00 - 24:00;;;;;OK;
17769;49.388046;12.134559;Aral;84;Katrin Schuhmacher;Schwarzenfeld;Amberger Straße 31;92521;9435501210;06.00.00 - 23.00.00;;;5031bda0e4b01a9d9fd49411;0;OK;
17780;48.9673;13.12666;OMV;92;Regen, Ruselstr. 9;Regen;Ruselstr. 9;94209;9921904015;Mo-So 05:30-22:00;;;;;OK;
17808;48.70533;13.013676;Avia;85;Osterhofen/Bauer;Osterhofen;Plattlinger Str. 50;94486;99321431;06.00.00 - 22.00.00;;;;;OK;
17814;49.04282;12.100892;Avia;85;Tankstelle;Regensburg;Amberger Straße 101;93057;0941/6400760;Mo. - Fr. 06:00 - 22:00, Sa. 07:00 - 22:00, So. 08:00 - 22:00;;;;;OK;
17889;48.879749;12.55314;OMV;92;Straubing, Regensburgerstr. 91;Straubing;Regensburger Straße 35 c;94315;942122302;Mo-Sa 06:00-21:00, So 08:00-21:00;;;;;OK;
17893;48.911678;12.69595;OMV;92;Bogen, Bayerwaldstr. 12;Bogen;Bayerwaldstr. 12;94327;9422805096;Mo-So 07:00-21:00;;;;;OK;
17919;48.707569;12.19369;OMV;92;Ergoldsbach, Regensburger Str. 68;Ergoldsbach;Regensburger Str. 68;84061;87711329;Mo-Fr 05:00-22:00, Sa 06:00-22:00, So u. Feiertag 07:00-22:00;;;;;OK;
17938;48.645229;12.48435;OMV;92;Dingolfing, Gewerbehof 11;Dingolfing;Gewerbehof 11;84130;873173034;0:00 - 24:00;;;;;OK;
17939;49.07074;12.18456;OMV;92;Wenzenbach, Raiffeisenstr. 1;Wenzenbach;Raiffeisenstr. 1;93173;940790367;Mo-Sa 06:00-22:00, So 07:00-22:00;;;;;OK;
18003;50.597797;12.659475;Jet;91;Ralf Rapsky;Aue - Bad Schlema;Auer Straße 50 A;8280;03772-25585;05:00-21:00;;;7a2fae42a88f4901869e9eee;;OK;
18007;49.63958;12.489607;Бензиностанция;20;LINDNER Station;Waidhaus;Vohenstraussstraße 16;92726;9652315;;;;;;OK;
18024;50.557205;12.779192;Star;95;37 Schwarzenberg;Schwarzenberg;Sachsenfelder Straße 1a;8340;+49 3774 35550;06:00 - 22:00;;;;;OK;
18098;48.887409;12.79777;OMV;92;Niederwinkling, Bayerwaldstr. 10;Niederwinkling;Bayerwaldstr. 10;94559;9962487;Mo-Fr 06:00-19:00, Sa 07:00-16:00,;;;;;OK;
18126;50.871876;12.909255;Shell;94;Chemnitz, Chemnitztalstr. 170;Chemnitz;Chemnitztalstr. 170;9114;+49 371 411525;05:00 - 20:00;;;;;OK;
18130;50.85487;13.321194;Shell;94;Brand-Erbisdorf, Gewerbegeb.s;Brand-Erbisdorf;Gewerbegebiet Süd 2;9618;+49 37322 33214;0:00 - 24:00;;;;;OK;
18136;50.862881;13.008434;Shell;94;Niederwiesa, Chemnitzer Str. 23;Niederwiesa;Chemnitzer Str. 23;9577;+49 3726 6469;06:00 - 20:00;;;;;OK;
18137;50.885273;12.349403;Shell;94;Schmölln, Am Kemnitzgrund 1;Schmölln;Am Kemnitzgrund 1;4626;+49 34491 83167;0:00 - 24:00;;;;;OK;
18150;50.548801;12.772236;Shell;94;Schwarzenberg, Str. Der Einh;Schwarzenberg;Strasse Der Einheit 59;8340;+49 3774 25423;05:00 - 21:00;;;;;OK;
18151;48.842453;12.96164;Shell;94;Deggendorf, Ruselstr.8;Deggendorf;Ruselstr. 8;94469;+49 991 5472;05:00 - 20:00;;;;;OK;
18298;50.893734;12.942377;Shell;94;Lichtenau, Bat A4 Auerswalde N;Lichtenau;An Der Autobahn 99B;9244;+49 37208 83815;0:00 - 24:00;;;;;OK;
18340;48.705086;13.483332;Shell;94;Station;Hutthurm;Passauer Str. 3;94116;8505939801;;;;;;OK;
18341;49.106625;13.006161;Shell;94;Drachselsried, Pointwiese;Drachselsried;Pointwiese 1;94256;+49 9945 905171;07:00 - 19:30;;;;;OK;
18344;48.630375;13.19285;Shell;94;Vilshofen, Passauer Str;Vilshofen;Passauer Str. 27;94474;+49 8541 911582;05:00 - 22:00;;;;;OK;
18347;48.582382;13.40893;Shell;94;Passau, Kachletstr;Passau;Kachletstr. 28;94034;+49 851 53745;05:00 - 22:00;;;;;OK;
18370;48.716194;13.329356;Shell;94;Fürstenstein, Vilshofener Str;Fürstenstein;Vilshofener Str. 6;94538;+49 8504 916060;06:00 - 20:00;;;;;OK;
18392;50.980202;12.425417;Shell;94;Altenburg, Schmöllnsche Land;Altenburg;Schmöllnsche Land 7;4600;+49 3447 505984;05:00 - 21:00;;;;;OK;
18416;50.843124;12.943522;Star;95;41 Chemnitz;Chemnitz;Zietenstraße 121;9130;+49 371 404547;05:00 - 22:00;;;;;OK;
18424;50.581223;13.014878;Бензиностанция;20;SB Station;Annaberg-Buchholz;Robert-Blum-Str. 33;9456;373327020;0:00 - 24:00;;;;;OK;
18425;50.747662;13.491017;Бензиностанция;20;RHEINLAND Station;Clausnitz;Hauptstr. 13 a;9623;373277222;;;;;;OK;
18441;50.957653;13.923891;Бензиностанция;20;FREIE Station;Pirna;Dresdner Str. 8 e;1796;3501446903;0:00 - 24:00;;;;;OK;
18442;50.629257;12.289388;Бензиностанция;20;SB Station;Reichenbach;Friedensstr. 21;8468;376512610;;;;;;OK;
18465;48.714581;13.266411;Aral;84;Autohaus Osterer/inh. Aschenbrenner;Eging;Deggendorfer Straße 21;94535;8544327;06.00.00 - 19.00.00;;;;;OK;
18543;50.731777;12.508245;HEM;90;Station;Zwickau;Sternenstr. 6;8066;0375 / 450631;06:00 - 22:00;;;;;OK;
18563;50.710796;12.995656;Esso;88;Gelenau;Gelenau;Herolder Str. 1;9423;372977036;06.00.00 - 21.00.00;;;;;OK;
18651;50.821651;12.88531;Бензиностанция;20;GO Station;Chemnitz;Zwickauer Str. 184;9116;3713346363;;;;;;OK;
18779;51.046677;13.708572;Jet;91;Andreas Krjukow;Dresden;Löbtauer Straße 51;1159;0351-4904555;0:00 - 24:00;;;4cb5d57655af224b7c5d957e;;OK;
18781;50.735088;12.373464;Jet;91;Thomas Lindauer;Werdau;Uferstraße 11;8412;03761-2004;05:00-22:00;;;4f4913fce4b07d0dde65ffb3;;OK;
18796;48.844086;12.960241;Jet;91;Dieter Meinrad Sawatzky;Deggendorf;Graflinger Straße 94;94469;0991-2500942;06:00-22:00;;;;;OK;
18806;48.996769;12.119637;Jet;91;Bastian Semmler;Regensburg;Bajuwarenstraße 5;93053;0941-7054926;05:00-24:00;;;4bfd01d44cf820a113c4ebf4;;OK;
18819;49.025761;12.113364;Jet;91;Oliver Voest;Regensburg;Nordgaustraße 1;93055;0941-4099672;05:00-23:00;;;4c0f32207189c928e3c7d9b6;;OK;
18868;51.039093;13.637981;Jet;91;Jaqueline Boenicke;Dresden Gompitz;Kesselsdorfer Straße 336;1156;0351-4115092;06:00-22:00;;;;;OK;
18871;50.818298;12.886705;Jet;91;Stefan Thorandt;Chemnitz;Neefestraße 88;9116;0371-306327;05:00-22:00;;;;;OK;
18905;50.62862;12.29946;Jet;91;Tobias Rene Lauterbach;Reichenbach;Friedensstraße 69;8468;03765-21174;05:00-22:00;;;;;OK;
18942;50.857109;12.873825;Jet;91;Diana Heubner;Chemnitz;Leipziger Straße 210;9114;0371-3300552;05:00-22:00;;;;;OK;
18945;50.998566;12.410141;Jet;91;Ronny Claus;Altenburg;Zeitzer Straße 97;4600;03447-836241;05:00-22:00;;;;;OK;
18986;48.884033;12.609274;Jet;91;Oliver Voest;Straubing;Ittlinger Straße 196;94315;09421-740372;0:00 - 24:00;;;;;OK;
19011;48.854485;12.994099;Бензиностанция;20;Q1 Tankstelle;Deggendorf;Ruselbergstraße 31;94469;0991 99132121;05:30 - 22:00;;;;;OK;
19047;50.558582;12.96012;Бензиностанция;20;Q1 Station;Schlettau;Buchholzer Straße 36 a;9487;373365250;;;;;;OK;
19048;51.050865;14.087852;Бензиностанция;20;SMILEY Station;Stolpen;Schützenhausstr. 7;1833;359732310;;;;;;OK;
19052;50.532349;12.431137;Бензиностанция;20;Q1 Station;Rodewisch;Wernesgruener Str. 39c;8228;374448122;0:00 - 24:00;;;;;OK;
19062;50.729961;12.749558;Бензиностанция;20;Q1 Station;Niederwürschnitz;Hohensteiner Str. 73;9399;372952255;;;;;;OK;
19064;50.6297;12.519741;Бензиностанция;20;Q1 Station;Kirchberg;Bahnhofstr. 38;8107;3760266325;;;;;;OK;
19072;50.901733;14.817654;Бензиностанция;20;Q1 Station;Zittau;Leipziger Str. 41;2763;+49 3583 7954183;05:00 - 23:00;;;;;OK;
19110;50.517868;12.993793;Бензиностанция;20;Q1 Station;Cranzahl;Karlsbader Str. 18;9465;3734214290;;;;;;OK;
19151;50.869312;13.189452;Бензиностанция;20;BFT Station;Oederan;Ringstr. 2;9569;3729269224;;;;;;OK;
19186;50.853683;12.784683;Jet;91;Stefan Thorandt;Limbach-Oberfrohna;Chemnitzer Straße 89;9212;03722-403221;05:00-22:00;;;;;OK;
19244;50.790047;12.739103;Бензиностанция;20;SPRINT Station;Oberlungwitz;Hofer Str. 76;9353;37233332;;;;;;OK;
19370;50.600262;13.062657;Бензиностанция;20;GO Station;Mildenau;Gewerbegebiet Nord 1;9456;3733555520;;;;;;OK;
19416;49.618923;12.349089;Бензиностанция;20;FREIE Station;Vohenstrauß;Waidhauser Str. 35;92648;96512214;;;;;;OK;
19418;49.693882;12.162165;Бензиностанция;20;FREIE Station;Weiden;Neustädter Str. 22;92637;9613814902;;;;;;OK;
19471;50.79586;12.243377;Бензиностанция;20;BFT Station;Braunichswalde;Gewerbegebiet Morgensonne 2;7580;3660821665;;;;;;OK;
19490;50.82692;12.529612;Бензиностанция;20;GO Station;Glauchau;Hochuferstr. 10;8371;3763404570;;;;;;OK;
19501;48.645191;12.486523;Avia;85;Tankstelle;Dingolfing;Landshuter Straße 5;84130;873173133;Mo. 07:00 - 18:00, Di. 07:00 - 18:00, Mi. 07:00 - 18:00, Do. 7:00 - 18:00, Fr. 7:00 - 18:00, Sa. 9:00 - 12:00,;;;;;OK;
19505;48.837994;13.344655;Avia;85;Station;Schönberg;Passauer Str. 2;94513;855496050;;;;;;OK;
19509;48.722107;12.444384;Esso;88;Mengkofen;Mengkofen;Hauptstr. 7;84152;8733938233;06.00.00 - 22.30.00;;;;;OK;
19512;49.335014;12.100717;Бензиностанция;20;SB Station;Schwandorf;Nürnberger Str. 6;92421;94314435;;;;;;OK;
19557;48.589722;13.36611;OMV;92;Passau, Donautal West A 3;Passau;A 3;94036;85183580;0:00 - 24:00;;;;;OK;
19578;50.365452;12.468425;Star;95;669 Klingenthal;Klingenthal;Auerbacher Straße 91;8248;+49 37467 22483;05:00 - 21:00;;;5363d262498eaaa5d0dd049a;0;OK;
19642;48.946304;12.730158;Avia;85;Station;Hunderdorf;Breitfeld 1;94336;9422805500;;;;;;OK;
19678;48.780197;13.052708;Aral;84;Autohaus Krammer Gmbh;Hengersberg;Deggendorfer Straße 48;94491;990193470;06.30.00 - 20.00.00;;;;;OK;
19943;49.069878;13.099366;Avia;85;Tankstelle;Bodenmais;Bahnhofstraße 62;94249;09924/414;Mo. - Fr. 07:30 - 19:00, Sa. 07:30 - 18:00, So. 09:00 - 18:00;;;;;OK;
19996;48.586586;12.189345;Shell;94;Essenbach/Altheim,Daimlerstr.2;Essenbach/Altheim;Daimlerstr. 2;84051;+49 8703 907766;0:00 - 24:00;;;;;OK;
20043;50.673134;12.527349;Aral;84;Präg Mineralöl Gmbh;Wilkau-Haßlau;Schneeberger Straße 83 a;8112;375661660;05.00.00 - 22.00.00;;;;;OK;
20044;50.722969;12.374348;Aral;84;Präg Mineralöl Gmbh;Werdau;Greizer Straße 1;8412;37615209;0:00 - 24:00;;;;;OK;
20051;50.501617;12.603107;Aral;84;Präg Mineralöl Gmbh;Eibenstock;Schneeberger Straße 30;8309;377523145;05.00.00 - 22.00.00;;;;;OK;
20060;50.864044;12.907596;Бензиностанция;20;PINOIL Station;Chemnitz;Blankenburgstr. 112;9114;3713379026;;;;;;OK;
20061;50.575336;12.386427;Бензиностанция;20;PINOIL Station;Lengenfeld;Plohnbachstr. 2;8485;3760633663;;;;;;OK;
20089;48.805347;13.542073;Бензиностанция;20;BFT Hauer;Freyung;Passauer Str. 33;94078;4985514046;5:00–22:00;;;60b52c4e9adc6d3e435eba60;;OK;
20093;50.611481;12.72023;Бензиностанция;20;PINOIL Station;Lößnitz;Lessingstr. 2a;8294;377133411;;;;;;OK;
20096;50.707142;12.501335;Бензиностанция;20;ARAL Station;Zwickau;Oskar-Arnold-Str. 14;8056;3752040053;;;;;;OK;
20206;51.036308;14.221411;Бензиностанция;20;FREIE Station;Neustadt;Andreas-Schubert-Str. 2;1844;3596604200;0:00 - 24:00;;;;;OK;
20418;48.618553;13.483004;Aral;84;Vewag Verwaltungsgesellschaft Mbh;Salzweg;Passauer Straße 18;94121;85142693;06.00.00 - 21.00.00;;;;;OK;
20457;50.850906;12.952355;HEM;90;Station;Chemnitz;Dresdner Str. 119;9131;0371 / 4500831;05:30 - 22:30;;;;;OK;
20518;51.035877;13.704263;HEM;90;Tankstelle;Dresden;Tharandter Str. 48;1159;0351 / 4241548;0:00 - 24:00;;;4de7c18845dda9e8a333db57;0;OK;
20618;50.859749;12.760014;Shell;94;Limbach-Oberfrohna, Strasse;Limbach-Oberfrohna;Straße Des Friedens 4;9212;+49 3722 6170;0:00 - 24:00;;;;;OK;
20744;50.503181;12.932168;Бензиностанция;20;Q1 Station;Crottendorf;Scheibenberger Str. 33;9474;3734413286;;;;;;OK;
20789;50.853031;12.090197;HEM;90;Station;Gera;Straße der Völkerfreundschaft 2;7551;0365 / 5516137;06:00 - 22:00;;;;;OK;
20793;50.714504;12.48172;Jet;91;Ronny Claus;Zwickau;Reichenbacher Straße 53;8056;0375 2737572;05:00-23:00;;;;;OK;
20837;50.819973;12.407314;Бензиностанция;20;SUN Station;Crimmitschau;Glauchauer Landstr. 95;8451;376291101;0:00 - 24:00;;;;;OK;
20898;50.907097;13.336285;Jet;91;Mike Poetschke;Freiberg;Olbernhauser Straße 46;9599;03731-203185;05:00-22:00;;;4eef59029adf257d68ed6af3;;OK;
20923;50.967178;14.71043;Бензиностанция;20;SPRINT Station;Oberoderwitz;Hauptstr. 94 a;2791;3584227778;;;;;;OK;
21035;48.682106;12.689748;Бензиностанция;20;AHR Station;Landau;Straubinger Str. 46;94405;99511717;;;;;;OK;
