id,lat,lon,brand_name,brand_id,name,city,address,zip,phone,worktime,services,payments,foursquare_id,wikimapia_id,status,error
5486,50.036049,14.38666,Shell,59,8056 Praha-Geologická,Praha 5,K Barrandovu 1085/1,155 00,+420 251 812 964,0:00 - 24:00,,,,,OK,
5488,49.22657,16.579,Shell,59,8046 Brno-Hradecká,Brno,Hradecká 32,612 00,+420 541 247 571,06:00 - 22:00,,,,,OK,
5489,50.579121,15.07079,Shell,59,8043 Príšovice L,Příšovice,Rych. Kom. R10 Smer Praha,463 46,+420 485 177 011,0:00 - 24:00,,,,,OK,
5490,50.57814,15.07101,Shell,59,8042 Príšovice P,Příšovice,Rých. Kom. R10 Smer Liberec,463 46,+420 485 177 101,0:00 - 24:00,,,,,OK,
5491,50.425121,16.16238,Shell,59,8035 Nachod,Nachod,Kostelecka 1225,547 01,+420 491 421 988,0:00 - 24:00,,,,,OK,
5492,49.375523,14.694976,Shell,59,8031 Sezimovo Ústí,Sezimovo Ústí,Pod Kovosvitem 1108,391 02,+420 381 263 771,06:00 - 22:00,,,,,OK,
5493,50.093418,14.33206,Shell,59,8029 Praha-Evropská,Praha 6,Evropská 787/20,160 00,+420 235 352 201,0:00 - 24:00,,,,,OK,
5495,50.21682,15.83216,Shell,59,8019 Hradec Králové-Gočárův Okruh,Hradec Králové,Pilnáčkova 381/2,500 03,+420 495 212 272,0:00 - 24:00,,,,,OK,
5496,49.796261,18.27133,Shell,59,8016 Ostrava-Místecká,Ostrava - Hrabůvka,Místecká 1626,730 00,+420 596 769 858,0:00 - 24:00,,,,,OK,
5497,50.10955,14.63966,Shell,59,8012 Praha-H. Počernice,Horní Počernice,"Dálnice D11 3.Km, Smer Praha",193 00,+420 773 303 508,0:00 - 24:00,,,,,OK,
5498,50.347988,14.49213,Shell,59,8009 Mělník,Mělník,Mladoboleslavská 3561,276 01,+420 315 626 427,0:00 - 24:00,,,,,OK,
5499,50.67947,14.0249,Shell,59,8008 Ústí N/Labem,Ústí Nad Labem,Sociální Péce 6A,400 11,+420 472 771 483,0:00 - 24:00,,,,,OK,
5500,49.727058,13.41302,Shell,59,8007 Plzeň-Koterovská,Plzeň,Koterovská 156,326 00,+420 377 248 520,0:00 - 24:00,,,,,OK,
5501,50.653439,13.84899,Shell,59,8006 Teplice-Masarykova,Teplice,Masarykova 1208,415 01,+420 417 562 123,0:00 - 24:00,,,,,OK,
5502,50.058308,14.312233,Shell,59,8005 Praha-Jeremiašová,Praha 5,Hájčí 2645/2,155 43,+420 251 616 603,0:00 - 24:00,,,,,OK,
5503,50.04158,15.8006,Shell,59,8004 Pardubice-Na Drážce,Pardubice,Na Drážce,530 03,+420 466 052 222,0:00 - 24:00,,,,,OK,
5504,49.176689,16.602461,Shell,59,8003 Brno-Heršpická,Brno,Heršpická 8,639 00,+420 543 234 894,0:00 - 24:00,,,,,OK,
5508,49.236111,17.666668,Orlen,56,"Zlín, Jižní Svahy",Zlín,Okružní 5296,76005,577242959,05:00 - 23:00,,,,,OK,
5510,49.14772,18.022078,Orlen,56,Valašské Klobouky,Valasské Klobouky,Cyrilometodějská 947,76601,577321103,05:00 - 22:00,,,4d5d509bb9b2a143e1b8808c,0,OK,
5512,49.751312,12.985548,Orlen,56,Stříbro,Stribro,Na Vinici 1333,34901,374699154,05:00 - 23:00,,,,,OK,
5513,49.745937,12.841631,Shell,59,8151 Malkovice P,Bor U Tachova,"Dalnice D5 125.Km, Smer Nemecko",348 02,+420 374 783 507,0:00 - 24:00,,,,,OK,
5514,49.441296,14.358622,Orlen,56,Milevsko,Milevsko,Československých legií 5,39901,382523207,05:00 - 22:00,,,,,OK,
5516,49.796757,12.63321,Shell,59,Cerpaci Stanice  Málkovice L,Bor u Tachova,D5 125Km Smer Praha,34802,374783485,0:00 - 24:00,,,,,OK,
5519,49.631802,17.843201,Shell,59,8155 Vrazne L,Vrazne,Dalnice D1 319 Km,742 35,+420 734 315 988,0:00 - 24:00,,,,,OK,
5520,49.627201,17.832399,Shell,59,8154 Vrazne P,Vrazne,"Dálnice D1, 319 Km Směr Ostrava",742 35,+420 734 315 990,0:00 - 24:00,,,,,OK,
5521,50.068989,14.730956,Orlen,56,Úvaly,Uvaly,R12,25082,281980894,0:00 - 24:00,,,,,OK,
5522,49.598331,18.746349,Shell,59,8545 Návsí - Jablunkov,Návsí,Návsí 964,739 92,+420 603 202 246,0:00 - 24:00,,,57b971ad498e30ab6f9665a4,,OK,
5525,49.775555,18.095278,Orlen,56,"Station Klimovice LS, Bravantice",Bravantice,D1-345 km,74281,605004262,0:00 - 24:00,,,,,OK,
5527,50.063271,14.848728,Orlen,56,Český Brod,Cesky Brod,"Chouranice, st.silnice",28201,321623382,05:00 - 22:00,,,,,OK,
5528,49.287621,16.221817,Orlen,56,Velká Bíteš,Velka Bites,Za loukama 257,59501,566532829,05:00 - 22:00,,,,,OK,
5529,50.23547,14.069772,Orlen,56,Slaný,Slany,Dukelských hrdinů,27401,312526137,0:00 - 24:00,,,,,OK,
5533,50.081676,16.761368,Orlen,56,Králíky,Kraliky,Moravská 998,56169,465631416,05:00 - 22:00,,,,,OK,
5559,50.026947,17.037153,Orlen,56,Velké Losiny,Velke Losiny,Třída Rudé armády 623,78815,,05:00 - 21:00,,,,,OK,
5565,48.881351,16.06134,Shell,59,8504 Kuchařovice,Kuchařovice,Kucharovice 45/2,669 02,+420 515 221 798,06:00 - 19:00,,,,,OK,
5569,49.209778,16.143593,Orlen,56,Náměšť Nad Oslavou,Namest nad Oslavou,Třebíčská,67571,568620488,0:00 - 24:00,,,,,OK,
5572,49.363052,17.958899,TaM,224,Autohof Vsetín,Vsetín,Bobrky 457,755 01,+420 734 867 067,0:00 - 24:00,,,4f9e883de4b0e5be4138a59f,,OK,
5608,50.144798,14.745816,Mol,57,Station Záluzí sever (D5),Zaluzi,"Dalnice D5, Praha - Plzen",33701,603838561,0:00 - 24:00,,,,,OK,
5610,50.085381,12.284592,Mol,57,Station Pomezi - Sever,Pomezi Nad Ohri,Grenzuebergang,35002,354434955,0:00 - 24:00,,,,,OK,
5611,49.34938,12.853114,Mol,57,Folmava I,Ceska Kubice,Hranicní prechod Folmava  I-26,34532,420721006717,0:00 - 24:00,,,59fa42abb1538e30370327d6,,OK,
5785,50.003868,14.48095,Mol,57,Station,Praha 4 - Kunratice,Videnska Ul.,14000,244912643,0:00 - 24:00,,,4bd333c9046076b0ea6e7571,0,OK,
5842,49.858852,18.269558,Orlen,56,"Ostrava, Hlučínská",Ostrava,Hlučínská 1111,70200,596136232,05:00 - 21:00,,,,,OK,
12566,49.001553,12.197353,Shell,94,"Barbing, Neutraublinger Str",Barbing,Neutraublinger Str. 12,93092,+49 9401 1872,06:00 - 22:00,,,,,OK,
12685,48.574333,13.416851,Shell,94,"Passau, Regensburger Str",Passau,Regensburger Str. 68,94036,+49 851 7561800,0:00 - 24:00,,,57a7433b498e6c0508b44d15,,OK,
12816,48.684528,12.206131,Aral,84,Eduard Paßreiter,Ergoldsbach,Landshuter Straße 20,84061,87711345,0:00 - 24:00,,,,,OK,
13085,50.858273,12.869941,Aral,84,Frank Pfeifer,Chemnitz,Leipziger Straße 257,9114,3713301680,0:00 - 24:00,,,,,OK,
13100,48.995132,12.150837,Shell,94,"Regensburg, Junkersstr",Regensburg,Junkersstr. 3,93055,+49 941 788990,0:00 - 24:00,,,591e4e73947c0523b6d763ac,,OK,
13161,50.7188,12.51566,Aral,84,Thomas Bieräugel,Zwickau,Äußere Dresdner Straße,8066,375477462,0:00 - 24:00,,,,,OK,
13188,50.894039,14.801874,Aral,84,Vewag Verwaltungsgesellschaft Mbh,Zittau,Theodor-Koerner-Allee 2,2763,3583510275,0:00 - 24:00,,,,,OK,
13200,50.993053,12.965524,Aral,84,André Müller,Mittweida,Sonnenstraße 1,9648,372790602,0:00 - 24:00,,,,,OK,
13217,50.819344,12.404243,Aral,84,Jens Paßler,Crimmitschau,Glauchauer Landstraße 70,8451,37625374,0:00 - 24:00,,,,,OK,
13235,51.014713,13.645465,Shell,94,"Freital, Wilsdruffer Str",Freital,Wilsdruffer Str 54,1705,+49 351 6501204,06:00 - 21:00,,,4dec9938ae60e989238ec8df,,OK,
13274,50.814091,12.912795,Aral,84,Jeannette Pfeifer,Chemnitz,Annaberger Straße 94,9120,371530780,0:00 - 24:00,,,,,OK,
13324,51.013947,13.774745,HEM,90,Dietmar Voss,Dresden,Dohnaer Straße 103,1219,+49 351 2842533,0:00 - 24:00,,,6411f8d09e3a1d1781f6ff18,,OK,
13336,50.814236,12.95497,Aral,84,Volkmar Kraus,Chemnitz,Zschopauer Straße 234,9126,37154468,0:00 - 24:00,,,,,OK,
13393,50.816711,12.882975,Aral,84,Thomas Irmscher,Chemnitz,Neefestraße 145,9116,3712806239,0:00 - 24:00,,,,,OK,
13411,50.85659,12.875176,Aral,84,Mirko Heidrich,Chemnitz,Leipziger Straße 206,9114,371372415,0:00 - 24:00,,,,,OK,
13472,50.995148,14.61607,Aral,84,Ebersbach,Ebersbach,Rumburger Str. 42,2730,3586300091,0:00 - 24:00,,,,,OK,
13474,50.631111,12.73706,Aral,84,Vewag Verwaltungsgesellschaft Mbh,Lößnitz,Chemnitzer Straße 8,8294,377135357,0:00 - 24:00,,,,,OK,
13484,50.887344,13.670929,Aral,84,Mike Bellmann,Dippoldiswalde,Alte Altenberger Str. 40,1744,3504612652,0:00 - 24:00,,,,,OK,
13519,51.051785,13.714924,Shell,94,"Dresden, Loebtauer Str",Dresden,Loebtauer Str. 28/30,1159,+49 351 4940310,06:00 - 22:00,,,,,OK,
13543,50.426365,12.176662,Aral,84,Matthias Gotte,Oelsnitz,Plauensche Straße 65,8606,3742122180,0:00 - 24:00,,,,,OK,
13559,50.720562,12.474003,Aral,84,Ralf Schaller,Zwickau,Marienthaler Straße 2,8060,375523928,0:00 - 24:00,,,,,OK,
13563,50.474182,12.354389,Aral,84,Christiane Gotte,Falkenstein,Plauensche Straße 70,8223,374571566,0:00 - 24:00,,,,,OK,
13568,50.921398,12.716094,Shell,94,"Penig, B 95",Penig,B 95,9322,+49 37381 82052,05:00 - 21:00,,,,,OK,
13588,48.625912,12.319763,Shell,94,"Woerth/Isar, Luitpoldpark",Woerth An Der Isar,Luitpoldpark 2,84109,+49 8702 941111,0:00 - 24:00,,,59d6198de1f0aa679c8cc4e8,,OK,
13633,50.712246,12.761389,Shell,94,"Stollberg, Auer Str",Stollberg,Auer Str. 2,9366,+49 37296 15968,0:00 - 24:00,,,5e02fe2e9ad0bf0007154bb1,,OK,
13910,49.388439,12.145668,Shell,94,"Schwarzenfeld, Hammer",Schwarzenfeld,Hammer. 30,92521,+49 9435 2201,0:00 - 24:00,,,,,OK,
13979,50.783447,12.870125,Shell,94,"Neukirchen, Chemnitzer Str",Neukirchen,Chemnitzer Str. 36,9221,+49 371 217162,0:00 - 24:00,,,,,OK,
13983,51.034821,13.584515,Shell,94,"Kesselsdorf, Sachsenallee",Kesselsdorf,Sachsenallee 1,1723,+49 35204 47152,0:00 - 24:00,,,,,OK,
13987,50.881184,12.119916,Shell,94,"Gera, Ronneburger Str",Gera,Ronneburger Str. 59,7546,+49 365 8321393,0:00 - 24:00,,,4df0eaad227193bb466d6a88,0,OK,
14030,49.937317,12.2281,Aral,84,Thomas Neugebauer,Mitterteich,Gottlieb-Daimler-Straße 4,95666,96339232557,0:00 - 24:00,,,,,OK,
14155,50.953114,13.938728,Aral,84,Christa Gaebel,Pirna,Zehistaer Straße 1,1796,3501769123,06.00.00 - 22.00.00,,,,,OK,
14156,50.928902,13.328494,Aral,84,André Müller,Freiberg,Leipziger  Straße 43,9599,373133699,0:00 - 24:00,,,,,OK,
14193,49.199493,12.52371,Aral,84,Carmen Gregori,Roding,Chamer Straße 52,93426,94612109,0:00 - 24:00,,,,,OK,
14195,48.636211,12.495536,Aral,84,Markus Fraundorfner,Dingolfing,Bahnhofstraße 18,84130,873173537,0:00 - 24:00,,,,,OK,
14270,49.167454,12.869042,Aral,84,Station,Bad Kötzting,Arnbrucker Str. 1 a,93444,9941904901,0:00 - 24:00,,,,,OK,
14297,49.001217,13.219852,Aral,84,Martin Biebl,Zwiesel,Bärnzeller Straße 5,94227,9922802644,0:00 - 24:00,,,,,OK,
14489,50.856503,12.929509,Aral,84,Mirko Heidrich,Chemnitz,Blankenauer Straße 70,9113,371449293,0:00 - 24:00,,,,,OK,
14532,50.074238,12.098674,Shell,94,"Thiersheim, Wampenerstr. 1",Thiersheim,Wampenerstr. 1,95707,+49 9235 98100,0:00 - 24:00,,,,,OK,
14732,51.037048,13.2966,Shell,94,Autohof Nossen,Nossen,Augustusberg 72,1683,+49 35242 67238,0:00 - 24:00,,,,,OK,
14768,48.999924,12.149016,Aral,84,Kurt Gernert,Regensburg,Max-Planck-Straße 8,93055,9417995752,0:00 - 24:00,,,,,OK,
14851,49.533005,12.135991,Shell,94,"Wernberg, Keplerstraße",Wernberg,Keplerstr. 1,92533,+49 9604 914780,0:00 - 24:00,,,,,OK,
14859,50.49963,12.147604,Aral,84,Matthias Gotte,Plauen,Hammerstraße 65,8523,3741223173,0:00 - 24:00,,,,,OK,
14860,50.49033,12.131041,Aral,84,Vewag Verwaltungsgesellschaft Mbh,Plauen,Trockentalstraße 64,8527,3741137066,0:00 - 24:00,,,,,OK,
14896,50.710281,12.866449,Aral,84,Vewag Verwaltungsgesellschaft Mbh,Thalheim,Chemnitzer Straße 47 d,9380,372138992,0:00 - 24:00,,,,,OK,
14939,48.947273,12.545591,Aral,84,Josef Aumer,Kirchroth,Bernauer Straße 20,94356,9428226,06.00.00 - 22.00.00,,,,,OK,
14971,51.002003,13.652169,Aral,84,Karsten Mathys,Freital,Dresdner Straße 164-166,1705,3514601502,0:00 - 24:00,,,,,OK,
14994,51.020905,13.729999,Aral,84,Jens Scholtyssek,Dresden,Bergstr. 121 / Ecke Südhö,1217,3514016150,0:00 - 24:00,,,,,OK,
15054,51.006603,13.819403,Aral,84,Dietmar Voss,Dresden,Straße des 17. Juni - Num,1257,3512015155,0:00 - 24:00,,,,,OK,
15065,50.636719,12.324356,Aral,84,Jens Paßler,Reichenbach,Zwickauer Straße 240,8468,376512016,0:00 - 24:00,,,,,OK,
15110,50.724491,12.778809,Aral,84,Eckehard König,Niederdorf,Neue Schichtstraße 16,9366,3729692441,0:00 - 24:00,,,4c0fc3f0cd8eb713dadfef94,0,OK,
15131,50.704899,12.493811,Aral,84,Ralf Schaller,Zwickau,Planitzer Straße 3-5,8056,375282580,0:00 - 24:00,,,,,OK,
15132,50.742886,12.488129,Aral,84,Thomas Bieräugel,Zwickau,Leipziger Straße 208,8058,375282684,0:00 - 24:00,,,,,OK,
15344,50.59119,13.010769,Aral,84,Michael Weber,Annaberg-Buchholz,Chemnitzer Straße 34,9456,373351015,0:00 - 24:00,,,,,OK,
15345,50.531078,12.812905,Aral,84,Michael Weber,Schwarzenberg,Schwarzenberger Straße 4,8340,377486350,0:00 - 24:00,,,,,OK,
15610,48.587494,13.365823,Aral,84,Bat Donautal Ostbavaria Petrol Gmbh&co. Kg,Passau,Reichsgrafenstraße 35/A3,94036,85175688830,0:00 - 24:00,,,,,OK,
15801,48.620358,13.416046,Aral,84,Martin Biebl,Tiefenbach,Am Jackinger Berg,94113,8509937774,0:00 - 24:00,,,,,OK,
16270,50.983246,12.456715,Aral,84,Anja Siegel,Altenburg,Münsaer Straße 65  /B 180,4600,3447311258,0:00 - 24:00,,,,,OK,
16501,50.9981,12.407759,Shell,94,"Oberloedla/, Loedlaer Chauss",Oberlödla/ Altenburg,Loedlaer Chaussee 4,4617,+49 3447 82070,05:00 - 22:00,,,,,OK,
16502,50.772163,12.622837,Shell,94,"St.egigien, Platanenstr. 2",St. Egigien,Platanenstr. 2,9356,+49 37204 83320,0:00 - 24:00,,,,,OK,
16507,50.657841,12.969007,Shell,94,"Ehrenfriedersdorf, Chemnitzstr. 79",Ehrenfriedersdorf,Chemnitzstr. 79,9427,+49 37341 2056,05:00 - 21:00,,,,,OK,
16810,48.966366,13.117891,Aral,84,Guenter Koestlmeier,Regen,Ruselstraße 37,94209,99212431,06.00.00 - 22.00.00,,,,,OK,
16812,49.205914,12.486226,Aral,84,Maria Gabler,Roding,Schwandorfer Straße 10,93426,94611233,06.00.00 - 21.30.00,,,,,OK,
16860,50.957668,13.9493,Aral,84,Annette Ertelt,Pirna,Krietzschwitzer Straße,1796,3501761642,0:00 - 24:00,,,,,OK,
16903,49.197334,13.006358,Aral,84,Willi Weber,Arrach,Regentalstraße 10,93474,99433657,07.00.00 - 21.00.00,,,,,OK,
16950,50.650639,13.365611,Shell,94,"Olbernhau, Gruenthaler Str.1",Olbernhau,Grünthaler Str. 109,9526,+49 37360 72378,05:00 - 21:00,,,,,OK,
17055,48.607929,12.71482,OMV,92,Station,Simbach,Hauptstraße 4,94436,9956323,,,,,,OK,
17194,48.988071,12.189597,Aral,84,Wolfgang Großmann,Neutraubling,Gleiwitzer Straße 8,93073,940179060,0:00 - 24:00,,,,,OK,
17436,50.842178,12.44537,Shell,94,Meerane Äussere Crimmitschauer Str,Meerane,Äußere Crimmitschauer Str. 125,8393,+49 3764 4610,05:00 - 22:00,,,,,OK,
17538,50.812813,12.841511,Shell,94,"Chemnitz, Jagdschänkenstr. 17",Chemnitz,Jagdschänkenstr. 17,9117,+49 371 8577946,05:00 - 21:30,,,,,OK,
17711,48.652836,13.618753,Aral,84,"Ewald Kinateder Jun.hauzeberg, Josef - Gr",Hauzenberg,Josef-Greschniok-Straße 1,94051,85861342,06.00.00 - 23.59.00,,,,,OK,
17790,49.456669,12.417084,Shell,94,"Oberviechtach, Zum Bahnhof",Oberviechtach,Zum Bahnhof 11 B,92526,+49 9671 923112,06:00 - 22:00,,,,,OK,
17946,48.556683,12.153446,Esso,88,Landshut-Industriegebiet,Landshut,Siemensstr. 19,84030,+49 871 140007,0:00 - 24:00,,,,,OK,
17983,50.672359,12.463456,Shell,94,"Zwickau, Lengenfelder Strass",Zwickau,Lengenfelder Strasse 130,8064,+49 375 789826,0:00 - 24:00,,,,,OK,
18126,50.871876,12.909255,Shell,94,"Chemnitz, Chemnitztalstr. 170",Chemnitz,Chemnitztalstr. 170,9114,+49 371 411525,05:00 - 20:00,,,,,OK,
18130,50.85487,13.321194,Shell,94,"Brand-Erbisdorf, Gewerbegeb.s",Brand-Erbisdorf,Gewerbegebiet Süd 2,9618,+49 37322 33214,0:00 - 24:00,,,,,OK,
18136,50.862881,13.008434,Shell,94,"Niederwiesa, Chemnitzer Str. 23",Niederwiesa,Chemnitzer Str. 23,9577,+49 3726 6469,06:00 - 20:00,,,,,OK,
18137,50.885273,12.349403,Shell,94,"Schmölln, Am Kemnitzgrund 1",Schmölln,Am Kemnitzgrund 1,4626,+49 34491 83167,0:00 - 24:00,,,,,OK,
18150,50.548801,12.772236,Shell,94,"Schwarzenberg, Str. Der Einh",Schwarzenberg,Strasse Der Einheit 59,8340,+49 3774 25423,05:00 - 21:00,,,,,OK,
18151,48.842453,12.96164,Shell,94,"Deggendorf, Ruselstr.8",Deggendorf,Ruselstr. 8,94469,+49 991 5472,05:00 - 20:00,,,,,OK,
18205,49.062897,13.104891,Shell,94,"Bodenmais, Regener Str. 10",Bodenmais,Regener Str. 10,94249,+49 9924 1844,07:00 - 19:00,,,,,OK,
18298,50.893734,12.942377,Shell,94,"Lichtenau, Bat A4 Auerswalde N",Lichtenau,An Der Autobahn 99B,9244,+49 37208 83815,0:00 - 24:00,,,,,OK,
18341,49.106625,13.006161,Shell,94,"Drachselsried, Pointwiese",Drachselsried,Pointwiese 1,94256,+49 9945 905171,07:00 - 19:30,,,,,OK,
18344,48.630375,13.19285,Shell,94,"Vilshofen, Passauer Str",Vilshofen,Passauer Str. 27,94474,+49 8541 911582,05:00 - 22:00,,,,,OK,
18345,48.912125,13.350651,Shell,94,"Spiegelau, Palmberger Str",Spiegelau,Palmberger Str. 40,94518,+49 8553 91150,06:00 - 20:00,,,,,OK,
18347,48.582382,13.40893,Shell,94,"Passau, Kachletstr",Passau,Kachletstr. 28,94034,+49 851 53745,05:00 - 22:00,,,,,OK,
18370,48.716194,13.329356,Shell,94,"Fürstenstein, Vilshofener Str",Fürstenstein,Vilshofener Str. 6,94538,+49 8504 916060,06:00 - 20:00,,,,,OK,
18392,50.980202,12.425417,Shell,94,"Altenburg, Schmöllnsche Land",Altenburg,Schmöllnsche Land 7,4600,+49 3447 505984,05:00 - 21:00,,,,,OK,
18406,48.813694,13.545455,Shell,94,"Freyung, Grafenauer Str",Freyung,Grafenauer Str. 45,94078,+49 8551 576816,06:00 - 20:00,,,,,OK,
18462,48.835915,12.959143,Aral,84,Reinhard Graf Gmbh,Deggendorf,Angermuehle 8,94469,9917510,06.00.00 - 22.00.00,,,,,OK,
18624,50.701797,12.506179,Aral,84,Jens Paßler,Zwickau,Wildenfelser Straße 15,8056,375287020,0:00 - 24:00,,,,,OK,
18659,48.626858,13.217684,Shell,94,"Windorf, Vilshofener Str",Windorf,Vilshofener Str. 2,94575,+49 8541 8349,07:00 - 18:00,,,,,OK,
19996,48.586586,12.189345,Shell,94,"Essenbach/Altheim,Daimlerstr.2",Essenbach/Altheim,Daimlerstr. 2,84051,+49 8703 907766,0:00 - 24:00,,,,,OK,
20037,50.898987,12.774436,Aral,84,Präg Mineralöl Gmbh,Mühlau,Lindenstraße 2,9241,37226157,0:00 - 24:00,,,,,OK,
20043,50.673134,12.527349,Aral,84,Präg Mineralöl Gmbh,Wilkau-Haßlau,Schneeberger Straße 83 a,8112,375661660,05.00.00 - 22.00.00,,,,,OK,
20044,50.722969,12.374348,Aral,84,Präg Mineralöl Gmbh,Werdau,Greizer Straße 1,8412,37615209,0:00 - 24:00,,,,,OK,
20051,50.501617,12.603107,Aral,84,Präg Mineralöl Gmbh,Eibenstock,Schneeberger Straße 30,8309,377523145,05.00.00 - 22.00.00,,,,,OK,
20066,51.020645,13.840796,Aral,84,Präg Mineralöl Gmbh,Dresden,Österreicher Straße 64,1279,3512514937,06.00.00 - 22.00.00,,,,,OK,
20226,51.055008,12.110562,Shell,94,"Zeitz, Am Herrmannschacht",Zeitz,Am Herrmannschacht 3,6712,+49 3441 216768,0:00 - 24:00,,,,0,OK,
20420,50.579479,12.691724,Aral,84,Vewag Verwaltungsgesellschaft Mbh,Aue,Bockauer Talstraße 20,8280,377120368,0:00 - 24:00,,,,,OK,
20618,50.859749,12.760014,Shell,94,"Limbach-Oberfrohna, Strasse",Limbach-Oberfrohna,Straße Des Friedens 4,9212,+49 3722 6170,0:00 - 24:00,,,,,OK,
20686,48.894241,12.800612,Aral,84,Diermeier Top Tank Gmbh&cie. Kg,Niederwinkling,Industriestraße 2,94559,9962912020,0:00 - 24:00,,,,,OK,
20692,48.625008,12.322615,Aral,84,Diermeier Top Tank Gmbh&cie. Kg,Wörth a. d. Isar,Siemensstraße 2,84109,8702949351,0:00 - 24:00,,,,,OK,
20715,48.560539,13.378269,Shell,94,"Passau, Sperrwies 1",Passau,Sperrwies 1,94036,+49 851 37931196,0:00 - 24:00,,,,,OK,
20759,50.806026,12.694445,Бензиностанция,20,SB Tankstelle,Hohenstein-Ernstthal,Hinrich-Wichern-Str. 31,9337,+49 3723 42630,05:00 - 21:00,,,,,OK,
21376,48.848408,13.231324,Shell,94,"Schoefweg, Freundorf",Schoefweg,Freundorf 2,94572,+49 9908 89023,06:30 - 19:00,,,,,OK,
21929,50.867725,12.2131,Aral,84,Station,Ronneburg,Hauptstr. 12 b,7580,3660293973,0:00 - 24:00,,,,,OK,
22183,48.555901,13.63169,Shell,94,"Obernzell, Passauer Str",Obernzell,Passauer Str. 5,94130,+49 8591 9398050,06:00 - 19:45,,,,,OK,
22409,48.837986,12.123027,Aral,84,Iris Kolbinger-Kaluza,Schierling,Dieselstraße 16,84069,,0:00 - 24:00,,,,,OK,
22426,48.931881,12.70494,Shell,94,"Hunderdorf, A3 Bayerischer W",Hunderdorf,A3 Bayerischer Wald Süd,94336,+49 9422 1826,0:00 - 24:00,,,5f356676b6f5c30685ce2235,,OK,
22442,50.467144,12.185291,Бензиностанция,20,Tankstelle Plauen-Stoeckigt Vogtl Nord,Plauen,Vogtland Nord A72,8527,+49 3741 4067990,0:00 - 24:00,,,,,OK,
22445,50.433926,12.129141,Aral,84,Taltitz Vogtland Sued A72,Taltitz,Vogtland Sued A72,8606,493742125420,0:00 - 24:00,,,5b2cebe7dff815002c67205c,,OK,
22627,49.000801,12.364554,Aral,84,Christian Kreitner,Wörth an der Donau,Gewerbepark B 3,93086,,0:00 - 24:00,,,,,OK,
22739,48.670219,12.470427,Shell,94,Moosthenning Ammerfeld 2,Moosthenning,Ammerfeld 2,84164,+49 8731 3274791,04:30 - 23:00,,,,,OK,
22894,50.903324,13.33793,Aral,84,Ftb Freie Tankstellenbetriebegmbh&co. Kg,Freiberg,Brander Straße 55,9599,3731767710,0:00 - 24:00,,,,,OK,
23035,49.837128,12.173151,Aral,84,Station Waldnaabtal Ost,Windischeschenbach,A 93,92670,,0:00 - 24:00,,,,,OK,
23615,48.730354,13.136212,Shell,94,"Iggensbach, Schwanenkirchener Str",Iggensbach,Schwanenkirchener Str. 27,94547,+49 9903 8579,0:00 - 24:00,,,,,OK,
23924,48.653111,13.409976,Shell,94,"Ruderting, Passauer Str",Ruderting,Passauer Str. 23,94161,+49 8509 1217,06:00 - 19:00,,,,,OK,
23927,48.613937,12.21921,Shell,94,"Essenbach, Regensburger Str. 4",Essenbach,Regensburger Str. 4,84051,+49 8703 91447,05:00 - 21:00,,,,,OK,
32039,50.669804,17.969341,Shell,119,5211 Ozimska Opole,Opole,Ozimska 195,45-286,+48 511 843 547,0:00 - 24:00,,,,,OK,
32043,50.467999,17.341619,BP,115,Station Jagiellonka,Nysa,ul. Jagiellonska 10A,48-300,774330420,0:00 - 24:00,,,,,OK,
32044,50.774029,16.273798,Shell,119,5506 Kolejowa Walbr,Walbrzych,Kolejowa 2,58-300,+48 511 807 238,0:00 - 24:00,,,,,OK,
32048,50.920399,15.759252,Shell,119,5505 Jelenia Gora,Jelenia Gora,Aleja Jana Pawla Ii 47,58-506,+48 511 807 142,0:00 - 24:00,,,50d83cd5e4b06651e0a974f2,,OK,
32057,50.883327,18.406466,Shell,119,2204 Olesno,Olesno,Kluczborska 41,46-300,+48 511 842 673,0:00 - 24:00,,,,,OK,
32058,50.030624,18.703602,Shell,119,3044 Kosciuszki Zory,Zory,Kosciuszki 90,44-240,+48 571 303 081,0:00 - 24:00,,,,,OK,
32064,50.739136,16.636059,Shell,119,5503 Dzierzoniow,Dzierzoniow,Swidnicka 69,58-200,+48 511 803 497,0:00 - 24:00,,,,,OK,
32084,50.3269,17.592699,Orlen,118,Prudnik,Prudnik,Powstańców Śl. 15,48-200,+48 24 256 0133,0:00 - 24:00,,,,,OK,
32085,50.670158,17.976027,Orlen,118,Opole,Opole,Ozimska 206,45-310,+48 24 256 0174,0:00 - 24:00,,,,,OK,
32086,50.506306,18.314852,Orlen,118,Strzelce Opolskie,Strzelce Opolskie,Toszecka,47-100,+48 24 256 0451,0:00 - 24:00,,,4f0220a6f9abd5b392ae7352,0,OK,
32087,50.481346,17.310398,Orlen,118,Nysa,Nysa,Otmuchowska 2,48-300,+48 24 256 0514,0:00 - 24:00,,,,,OK,
32088,50.350506,18.228859,Orlen,118,Koźle,Kędzierzyn-Koźle,Aleja Jana Pawła II,47-232,+48 24 256 0754,0:00 - 24:00,,,,,OK,
32089,50.680096,17.875891,Orlen,118,Opole,Opole,Wrocławska 135,45-837,+48 24 256 1323,0:00 - 24:00,,,5877e4bb7ff1e421e3bf88c3,0,OK,
